,fileid,distance,Rssi0,Rssi1,Rssi2,Rssi3,Rssi4,Rssi5,Rssi6,Rssi7,Rssi8,Rssi9,Rssi10,Rssi11,Rssi12,Rssi13,Rssi14,Rssi15,Rssi16,Rssi17,Rssi18,Rssi19,Rssi20,Rssi21,Rssi22,Rssi23,Rssi24
791,ccbbwpvu_tc4tl20.csv,4.5,62.45652173913044,64.9423076923077,65.712,72.49230769230769,65.80733944954129,71.31055900621118,65.65753424657534,68.27777777777777,75.15702479338843,70.13103448275862,67.03947368421052,72.52112676056338,72.75342465753425,75.22972972972973,66.85820895522389,67.02649006622516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,ccbcmgwo_tc4tl20.csv,1.8,56.04516129032258,70.22727272727273,62.87222222222222,79.09815950920246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,cccymgty_tc4tl20.csv,1.8,68.3578947368421,81.81147540983606,68.05298013245033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,ccczgvdq_tc4tl20.csv,1.8,64.47239263803681,63.61077844311377,67.56983240223464,62.0,70.5375,72.6024844720497,70.6,63.142857142857146,61.575,66.57594936708861,64.86549707602339,67.10404624277457,72.25324675324676,76.82098765432099,81.12883435582822,65.82285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,cchanrgs_tc4tl20.csv,3.0,51.00595238095238,53.29677419354839,59.97206703910614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,cchyqiwc_tc4tl20.csv,1.2,54.54676258992806,45.453416149068325,52.42948717948718,45.765151515151516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,ccmozzff_tc4tl20.csv,4.5,67.40764331210191,71.04477611940298,76.38064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,ccmwntvx_tc4tl20.csv,3.0,58.925925925925924,66.35403726708074,56.52413793103448,61.401408450704224,62.260355029585796,60.83673469387755,65.08125,57.457142857142856,65.95918367346938,55.103658536585364,64.6470588235294,55.87692307692308,56.7972027972028,61.458064516129035,63.23699421965318,64.29220779220779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,ccokcbvb_tc4tl20.csv,3.0,58.75974025974026,62.04320987654321,61.7248322147651,64.37254901960785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,ccpbiqak_tc4tl20.csv,1.8,54.333333333333336,65.07964601769912,72.3030303030303,66.38181818181818,65.8348623853211,61.704918032786885,64.67716535433071,63.39568345323741,61.28099173553719,75.9326923076923,71.8103448275862,79.26548672566372,67.63492063492063,64.50632911392405,67.464,62.892857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,ccpuofiu_tc4tl20.csv,1.8,59.51977401129943,51.469026548672566,62.51977401129943,57.901785714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,ccqfxcbx_tc4tl20.csv,1.8,59.8125,55.236111111111114,57.735099337748345,52.54216867469879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,ccqijdad_tc4tl20.csv,4.5,49.25,57.75706214689266,62.3719512195122,56.31210191082803,53.325714285714284,66.2159090909091,64.26470588235294,63.97402597402598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,ccqpssne_tc4tl20.csv,1.2,54.738255033557046,45.35,52.61904761904762,45.82706766917293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,ccriiqrz_tc4tl20.csv,1.8,62.7875,63.106918238993714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,ccrqhmok_tc4tl20.csv,4.5,73.97037037037038,57.7972027972028,81.35576923076923,74.6830985915493,69.47517730496453,72.24806201550388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,ccrsuvjx_tc4tl20.csv,3.0,66.84571428571428,65.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,ccrypoqs_tc4tl20.csv,1.8,49.04545454545455,57.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,ccujtxpz_tc4tl20.csv,1.2,58.05,52.27918781725889,62.52840909090909,56.45263157894737,52.19895287958115,64.47872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,ccwvzxay_tc4tl20.csv,1.8,50.94736842105263,48.889763779527556,67.19626168224299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,cdafkywn_tc4tl20.csv,1.2,56.67407407407408,52.57692307692308,45.243589743589745,52.53378378378378,58.82,61.855421686746986,43.91216216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,cdbnwten_tc4tl20.csv,4.5,62.64705882352941,58.00666666666667,68.2,64.34188034188034,65.08064516129032,65.4748201438849,63.1,63.524193548387096,66.03355704697987,66.14556962025317,61.301886792452834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,cdfwxsxr_tc4tl20.csv,3.0,61.701219512195124,66.07878787878788,63.43037974683544,69.30674846625767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,cdgvnqsv_tc4tl20.csv,3.0,50.166666666666664,66.66666666666667,57.833333333333336,54.0,66.66666666666667,63.0,51.64705882352941,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,cdjbjaco_tc4tl20.csv,4.5,63.25892857142857,62.074074074074076,70.51219512195122,68.72357723577235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,cdjmerau_tc4tl20.csv,1.8,59.587786259541986,55.8203125,67.01898734177215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,cdkluuth_tc4tl20.csv,3.0,51.8562874251497,64.67682926829268,54.012269938650306,59.77124183006536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,cdnpqmly_tc4tl20.csv,3.0,58.55128205128205,57.013698630136986,57.37341772151899,58.768115942028984,63.30065359477124,63.34177215189873,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,cdohcnia_tc4tl20.csv,1.2,46.56643356643357,61.25984251968504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,cdqscppv_tc4tl20.csv,4.5,66.05940594059406,73.64035087719299,64.94166666666666,73.32307692307693,75.92682926829268,66.49152542372882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,cdqtlyck_tc4tl20.csv,1.8,68.61344537815125,81.928,68.08163265306122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,cdvryjxd_tc4tl20.csv,1.8,56.40571428571429,60.05263157894737,53.74342105263158,54.01183431952663,65.11464968152866,64.69014084507042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,cdwduvoi_tc4tl20.csv,1.2,55.011428571428574,75.27932960893855,60.23699421965318,75.11931818181819,57.072463768115945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,cdxwzbgn_tc4tl20.csv,1.2,57.89071038251366,64.54088050314465,57.63636363636363,63.50574712643678,67.96385542168674,55.30434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,cebjynjc_tc4tl20.csv,4.5,57.22292993630573,50.470588235294116,63.1875,62.266666666666666,60.17391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,cecgytvi_tc4tl20.csv,1.2,56.33812949640288,67.76543209876543,51.185483870967744,69.43564356435644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,ceepoipw_tc4tl20.csv,1.2,58.40659340659341,67.6242774566474,62.48823529411764,67.50909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,cefidpoo_tc4tl20.csv,4.5,66.8,68.66666666666667,79.0,82.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,ceiccxhp_tc4tl20.csv,1.8,61.5735294117647,52.21084337349398,62.648148148148145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,ceirvfjq_tc4tl20.csv,1.2,61.50857142857143,59.11585365853659,61.142857142857146,50.71084337349398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,cemvbgzh_tc4tl20.csv,3.0,60.611111111111114,51.58620689655172,57.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,ceugebyc_tc4tl20.csv,4.5,63.744,73.17272727272727,63.20168067226891,66.7557251908397,74.06201550387597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,cevfcnop_tc4tl20.csv,1.8,48.805882352941175,51.59411764705882,55.898809523809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,ceviztzd_tc4tl20.csv,1.2,53.53125,55.239669421487605,58.6796875,66.72641509433963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,cfcnkayn_tc4tl20.csv,3.0,65.43373493975903,73.53846153846153,67.38392857142857,56.6793893129771,62.14685314685315,69.8440366972477,68.20353982300885,66.34677419354838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,cfejcfjh_tc4tl20.csv,1.8,68.47286821705427,80.00813008130082,68.06870229007633,83.91304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,cffbkuli_tc4tl20.csv,4.5,66.05825242718447,75.55855855855856,72.10280373831776,64.21929824561404,64.87068965517241,62.24183006535948,72.94444444444444,77.45378151260505,78.24528301886792,68.99009900990099,65.3109243697479,68.39285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,cffxlygw_tc4tl20.csv,3.0,65.01234567901234,63.02597402597402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,cfggfpki_tc4tl20.csv,1.2,54.02843601895734,49.56353591160221,52.253807106598984,72.93301435406698,76.953125,63.0,54.86413043478261,52.171875,54.562130177514796,52.05434782608695,65.45744680851064,78.03351955307262,64.36842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,cfioaqhd_tc4tl20.csv,1.2,53.11038961038961,61.806451612903224,44.36496350364963,55.6375,51.802547770700635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,cfjqfbkk_tc4tl20.csv,1.2,50.84076433121019,69.43835616438356,60.41558441558441,62.282051282051285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,cflbfvyj_tc4tl20.csv,3.0,69.08387096774193,66.17460317460318,65.5,61.62264150943396,62.12080536912752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,cfmolywf_tc4tl20.csv,1.8,61.55974842767296,68.59872611464968,60.95967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,cfnjtzxa_tc4tl20.csv,4.5,74.43609022556392,73.66666666666667,66.65957446808511,71.46762589928058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,cfpxbnob_tc4tl20.csv,1.2,51.66433566433567,63.24590163934426,51.57,68.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,cfqcirvm_tc4tl20.csv,3.0,67.67808219178082,60.898648648648646,59.013513513513516,62.86624203821656,68.02739726027397,60.28484848484848,57.256410256410255,54.384105960264904,64.86805555555556,60.54938271604938,58.84615384615385,61.63013698630137,72.45098039215686,70.29411764705883,62.23913043478261,61.956204379562045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,cfqqxwpq_tc4tl20.csv,3.0,79.5,65.16197183098592,74.36082474226804,81.61016949152543,78.84496124031008,67.90291262135922,72.7,82.98230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,cfrhqhej_tc4tl20.csv,3.0,67.47651006711409,76.0603448275862,70.17117117117117,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,cfrpelub_tc4tl20.csv,1.2,50.58914728682171,61.01379310344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,cfswiqyr_tc4tl20.csv,1.8,59.5968992248062,65.7063492063492,52.7,59.936619718309856,61.89473684210526,74.80645161290323,63.47540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,cftewryi_tc4tl20.csv,1.8,56.526315789473685,65.608,59.58914728682171,67.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,cftfvnjw_tc4tl20.csv,3.0,77.39252336448598,65.62676056338029,73.82474226804123,79.52459016393442,77.10317460317461,67.87378640776699,72.78740157480316,83.03539823008849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,cftwvbhz_tc4tl20.csv,4.5,60.73714285714286,62.05464480874317,70.51937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,cfuluxwz_tc4tl20.csv,4.5,65.8763440860215,64.70833333333333,85.4972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,cfwehyfz_tc4tl20.csv,4.5,69.16778523489933,65.00704225352112,63.363013698630134,61.642857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,cfxyalwx_tc4tl20.csv,4.5,64.1259842519685,56.93939393939394,66.34959349593495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,cgagnquc_tc4tl20.csv,3.0,60.40963855421687,60.04761904761905,68.42767295597484,67.25324675324676,68.72027972027972,63.60377358490566,55.92857142857143,56.81290322580645,64.89285714285714,66.45714285714286,66.76258992805755,61.382716049382715,60.41830065359477,55.39160839160839,66.44099378881988,61.254777070063696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,cgdfccqy_tc4tl20.csv,4.5,67.00561797752809,82.16326530612245,65.46596858638743,72.77127659574468,82.55729166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,cgduvuqh_tc4tl20.csv,4.5,60.34615384615385,58.611111111111114,67.0,59.53846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,cgfgvamh_tc4tl20.csv,3.0,79.17543859649123,83.704,67.91379310344827,84.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,cgimjyco_tc4tl20.csv,4.5,70.36305732484077,62.19259259259259,65.725,69.29375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,cgjbrtfo_tc4tl20.csv,4.5,62.52554744525548,69.75757575757575,72.7008547008547,66.42857142857143,63.94444444444444,72.48076923076923,73.94117647058823,72.57657657657657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,cglzuojo_tc4tl20.csv,4.5,61.41772151898734,68.39189189189189,74.04580152671755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,cgmqqijy_tc4tl20.csv,4.5,63.602409638554214,70.44680851063829,57.12865497076023,73.32374100719424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,cgpboufk_tc4tl20.csv,1.8,59.57692307692308,65.48091603053435,55.58940397350993,61.94285714285714,74.704,56.93167701863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,cgrkpyzo_tc4tl20.csv,1.2,55.8062015503876,50.33548387096774,56.84722222222222,52.475,60.34640522875817,54.56363636363636,44.966887417218544,46.858108108108105,52.02158273381295,48.11464968152866,61.28476821192053,52.59119496855346,61.49677419354839,61.237037037037034,48.20979020979021,43.97315436241611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,cgtezjfh_tc4tl20.csv,1.8,53.26865671641791,55.63513513513514,62.11347517730496,65.39007092198581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,cgwmyjsq_tc4tl20.csv,1.2,55.50335570469799,69.5,54.94615384615385,50.50442477876106,64.66326530612245,54.27160493827161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,cgzehmpb_tc4tl20.csv,1.2,51.611111111111114,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,chatopuj_tc4tl20.csv,4.5,75.06206896551724,64.02173913043478,76.29629629629629,65.91472868217055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,chijkytx_tc4tl20.csv,3.0,65.71812080536913,69.53548387096774,64.87943262411348,75.20270270270271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,chkvlsre_tc4tl20.csv,1.2,51.99264705882353,44.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,chloprnk_tc4tl20.csv,1.8,62.65972222222222,53.32142857142857,71.55688622754491,60.31683168316832,63.03086419753087,53.63157894736842,75.52147239263803,67.60130718954248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,chnfausc_tc4tl20.csv,3.0,59.13286713286713,65.73611111111111,67.05454545454545,64.75757575757575,70.1311475409836,65.15384615384616,59.65909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,chnlcuzj_tc4tl20.csv,4.5,73.83333333333333,69.0,68.5,63.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,chntznzo_tc4tl20.csv,4.5,59.03243243243243,62.475,57.30409356725146,59.182857142857145,64.00537634408602,59.36470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,chojidqe_tc4tl20.csv,1.8,57.226950354609926,59.935483870967744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,chprxpxe_tc4tl20.csv,1.8,56.59731543624161,65.66949152542372,61.0,67.27586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,chtngblk_tc4tl20.csv,1.8,56.36440677966102,67.28571428571429,71.43478260869566,69.15463917525773,61.15555555555556,67.87301587301587,69.76377952755905,65.4873949579832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,chtnrpbl_tc4tl20.csv,1.8,54.23728813559322,65.45454545454545,64.26923076923077,60.81481481481482,68.44,63.96666666666667,58.214285714285715,67.18518518518519,60.55,65.04411764705883,66.8108108108108,71.5546218487395,66.34,69.61194029850746,63.01973684210526,58.234482758620686,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,chuuvpzu_tc4tl20.csv,1.2,59.17605633802817,66.59731543624162,63.476470588235294,69.57931034482759,62.045197740113,50.59235668789809,52.13392857142857,60.01840490797546,56.16891891891892,68.64189189189189,65.11971830985915,70.70198675496688,68.86206896551724,55.42741935483871,55.36879432624114,54.17164179104478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,chwwdnkb_tc4tl20.csv,1.8,48.754285714285714,51.35329341317365,55.65909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,chxawjki_tc4tl20.csv,1.8,58.409356725146196,66.54022988505747,67.26404494382022,51.91477272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,chxbzpxj_tc4tl20.csv,4.5,62.73684210526316,72.20253164556962,70.06617647058823,67.15172413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,chyoxmhw_tc4tl20.csv,1.8,56.75,57.87437185929648,76.82474226804123,69.63020833333333,57.52040816326531,65.7235294117647,75.41621621621621,74.29326923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
