fileid,distance,Rssi0,Rssi1,Rssi2,Rssi3,Rssi4,Rssi5,Rssi6,Rssi7,Rssi8,Rssi9,Rssi10,Rssi11,Rssi12,Rssi13,Rssi14,Rssi15,Rssi16,Rssi17,Rssi18,Rssi19,Rssi20,Rssi21,Rssi22,Rssi23,Rssi24,Rssi25,Rssi26,Rssi27,Rssi28,Rssi29,Rssi30,Rssi31,Rssi32,Rssi33,Rssi34,Rssi35,Rssi36,Rssi37,Rssi38,Rssi39,Rssi40,Rssi41,Rssi42,Rssi43,Rssi44,Rssi45
chlgztfe_tc4tl20.csv,4.5,59.71296296296296,72.67,72.88461538461539,68.70666666666666,70.0,59.29577464788732,60.2247191011236,63.46052631578947,62.92134831460674,72.43157894736842,70.54954954954955,72.1734693877551,73.17204301075269,71.2875,61.10989010989011,60.53333333333333,66.45945945945945,70.15966386554622,69.5137614678899,71.97752808988764,70.54761904761905,64.47297297297297,63.0,67.00961538461539,68.95614035087719,68.33333333333333,69.93333333333334,72.69902912621359,64.42105263157895,68.4186046511628,64.96428571428571,73.3409090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chvcxqcr_tc4tl20.csv,4.5,58.842424242424244,57.785234899328856,56.709219858156025,57.826388888888886,63.91358024691358,64.25316455696202,58.771929824561404,64.97872340425532,65.32692307692308,61.71895424836601,62.946969696969695,64.6948051948052,56.29530201342282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chyfjlpr_tc4tl20.csv,4.5,58.16901408450704,57.089285714285715,63.05421686746988,59.80419580419581,65.5578231292517,63.073170731707314,63.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chykahmj_tc4tl20.csv,4.5,64.25925925925925,61.516129032258064,58.69230769230769,60.38655462184874,65.8141592920354,68.77586206896552,72.41044776119404,68.08870967741936,66.74137931034483,64.3302752293578,59.52,58.13533834586466,67.54032258064517,69.74074074074075,72.8473282442748,67.23728813559322,63.13740458015267,67.64948453608247,54.30578512396694,59.435483870967744,63.29203539823009,65.44736842105263,70.13333333333334,66.36,70.7542372881356,61.443548387096776,57.468468468468465,67.8256880733945,68.84426229508196,72.92366412213741,74.45038167938931,65.0220588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cihtvctz_tc4tl20.csv,4.5,58.83098591549296,65.27737226277372,66.77678571428571,67.72072072072072,69.26050420168067,60.69230769230769,70.08661417322834,64.72027972027972,64.17460317460318,70.68067226890756,72.66964285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciiarysp_tc4tl20.csv,1.8,51.58720930232558,66.32085561497327,55.07065217391305,59.973262032085564,63.450980392156865,57.01117318435754,66.93529411764706,62.51256281407035,64.65745856353591,60.45771144278607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cilqqgor_tc4tl20.csv,1.8,50.75342465753425,50.903225806451616,55.47552447552447,65.94166666666666,68.21311475409836,54.325581395348834,49.62251655629139,51.126506024096386,50.8235294117647,62.80373831775701,61.05,74.87155963302752,65.96521739130435,55.478873239436616,54.40601503759399,53.48031496062992,54.45205479452055,65.1951219512195,63.469026548672566,65.32432432432432,77.57936507936508,60.980582524271846,57.919117647058826,59.26605504587156,57.220689655172414,63.47899159663866,59.84166666666667,68.25,73.61206896551724,60.484375,56.992248062015506,56.94814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cimyadbl_tc4tl20.csv,4.5,69.21019108280255,59.00595238095238,60.16556291390729,61.96992481203007,65.93055555555556,67.03921568627452,70.97278911564626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cisighjr_tc4tl20.csv,4.5,58.84472049689441,59.77639751552795,57.595588235294116,61.054794520547944,59.16949152542373,65.14,62.0709219858156,68.97222222222223,55.958333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ciuwjuyd_tc4tl20.csv,1.8,59.09550561797753,67.01775147928994,64.70625,61.25925925925926,57.79012345679013,69.26470588235294,64.31927710843374,65.65853658536585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cixftgjc_tc4tl20.csv,4.5,62.69090909090909,72.21428571428571,60.94405594405595,57.85057471264368,72.95804195804196,68.45294117647059,65.25595238095238,78.13836477987421,71.01515151515152,65.85207100591715,72.20858895705521,71.31543624161074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cixkbhjc_tc4tl20.csv,4.5,61.5,65.70967741935483,52.083333333333336,61.107142857142854,53.43333333333333,67.27272727272727,60.09090909090909,63.758620689655174,54.81818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cizeqrdu_tc4tl20.csv,4.5,66.16666666666667,77.73394495412845,71.7218045112782,63.994505494505496,77.55434782608695,68.50568181818181,73.36551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cjaswjkx_tc4tl20.csv,4.5,55.69934640522876,60.984375,54.50632911392405,55.15714285714286,65.73426573426573,59.676829268292686,58.86821705426357,66.38513513513513,68.05263157894737,64.64393939393939,65.93233082706767,62.43971631205674,70.5,60.56140350877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cjbdiglo_tc4tl20.csv,1.8,50.89922480620155,62.86021505376344,53.113821138211385,61.291666666666664,52.777027027027025,72.69343065693431,66.2396694214876,75.01449275362319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cjivblqn_tc4tl20.csv,4.5,49.890243902439025,59.89714285714286,60.214285714285715,63.928994082840234,55.98136645962733,53.396103896103895,51.48108108108108,54.26946107784431,56.69021739130435,58.0,63.67901234567901,52.251461988304094,59.285714285714285,51.32544378698225,57.79289940828402,61.70285714285714,53.98148148148148,57.73410404624278,63.17964071856287,60.2906976744186,58.67934782608695,64.03783783783784,62.13291139240506,61.55747126436781,59.15882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cjpmybls_tc4tl20.csv,1.8,60.21590909090909,75.12765957446808,65.95588235294117,58.83815028901734,64.21656050955414,80.16483516483517,62.61437908496732,61.0314465408805,67.31176470588235,69.93959731543625,65.24431818181819,62.26519337016575,77.04255319148936,73.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cjwvohmg_tc4tl20.csv,1.8,51.972527472527474,59.97142857142857,58.814207650273225,63.451219512195124,56.95705521472393,63.1945945945946,57.67934782608695,63.30057803468208,75.64242424242424,56.11731843575419,68.64,72.47647058823529,52.090395480225986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cjxmumub_tc4tl20.csv,1.8,61.80446927374302,61.14207650273224,59.21739130434783,65.49723756906077,73.12352941176471,52.554054054054056,58.92,57.376,58.024096385542165,58.94117647058823,65.22033898305085,72.52272727272727,55.473214285714285,63.17877094972067,59.56976744186046,60.11176470588235,68.28571428571429,69.79333333333334,55.41558441558441,62.863013698630134,57.577586206896555,61.82198952879581,65.21052631578948,76.66442953020135,59.889655172413796,57.972727272727276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ckaiieri_tc4tl20.csv,4.5,60.63690476190476,67.51552795031056,67.3030303030303,63.234177215189874,55.693430656934304,61.70503597122302,66.02721088435374,60.08441558441559,60.486666666666665,55.0126582278481,61.65584415584416,56.744680851063826,60.68627450980392,68.39080459770115,56.56209150326797,58.93893129770992,66.2027972027972,63.98701298701299,70.90140845070422,66.63354037267081,65.96894409937889,75.20422535211267,68.65333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ckikmiqu_tc4tl20.csv,1.8,50.627737226277375,53.79338842975206,52.985915492957744,52.23972602739726,63.38461538461539,56.46666666666667,53.71969696969697,63.12592592592593,58.15384615384615,63.17218543046358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ckjuebtb_tc4tl20.csv,1.8,57.432748538011694,53.40236686390533,68.07741935483871,61.058479532163744,51.18343195266272,65.67415730337079,55.267857142857146,60.023668639053255,67.55757575757576,61.75595238095238,57.76744186046512,55.023668639053255,63.138364779874216,63.94767441860465,67.18579234972678,62.2360248447205,70.5125,68.87116564417178,63.93167701863354,61.50588235294118,69.96855345911949,64.49707602339181,66.88815789473684,77.02721088435374,64.91124260355029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cksjmrnr_tc4tl20.csv,1.8,51.69753086419753,63.39181286549707,64.49009900990099,69.36842105263158,58.76100628930818,56.716763005780344,56.60248447204969,59.74866310160428,72.8051282051282,68.67336683417085,62.99418604651163,58.02020202020202,55.58974358974359,58.10526315789474,65.82658959537572,63.423312883435585,70.89090909090909,60.891625615763544,60.58100558659218,62.3903743315508,59.165853658536584,64.82584269662921,62.826388888888886,80.28313253012048,58.38341968911917,59.37373737373738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ckslswan_tc4tl20.csv,4.5,61.69444444444444,59.76086956521739,66.5072463768116,67.79850746268657,70.02857142857142,63.79577464788732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cksqgyjr_tc4tl20.csv,1.8,55.44444444444444,69.19658119658119,55.0,51.90677966101695,71.07826086956521,56.151162790697676,58.670103092783506,67.42105263157895,60.353658536585364,64.62650602409639,56.41489361702128,72.64545454545454,65.43589743589743,60.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cktyzdmn_tc4tl20.csv,4.5,65.23021582733813,72.76923076923077,61.738255033557046,66.78225806451613,68.77049180327869,70.41007194244604,73.26153846153846,69.62727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ckyyqwlt_tc4tl20.csv,4.5,69.4113924050633,60.83233532934132,59.286764705882355,65.80985915492958,57.203821656050955,54.33552631578947,63.04545454545455,58.7687074829932,61.63815789473684,73.64197530864197,71.5187969924812,61.96350364963504,70.46794871794872,63.49006622516556,61.651162790697676,65.91724137931034,74.06521739130434,61.5187969924812,65.97931034482758,64.75,62.76315789473684,64.07638888888889,67.96026490066225,69.02,63.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clddzbua_tc4tl20.csv,4.5,69.32919254658385,65.62758620689655,69.92948717948718,66.83108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cllzbxln_tc4tl20.csv,4.5,66.92957746478874,58.21348314606742,69.26666666666667,69.21264367816092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clwjssim_tc4tl20.csv,1.8,52.67391304347826,57.014634146341464,57.61349693251534,58.05232558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clwzfeca_tc4tl20.csv,1.8,57.439655172413794,65.94244604316546,64.55645161290323,76.0,64.7128712871287,71.1923076923077,64.67857142857143,58.38787878787879,61.7112676056338,71.15217391304348,71.5,56.69230769230769,75.99056603773585,68.74358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clxxqpvg_tc4tl20.csv,4.5,65.23021582733813,69.15789473684211,61.95275590551181,59.773109243697476,71.30909090909091,65.21739130434783,77.3305785123967,68.3173076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmaqateu_tc4tl20.csv,4.5,60.56707317073171,67.93820224719101,62.29530201342282,67.44370860927152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmcddare_tc4tl20.csv,1.8,50.90384615384615,65.6830985915493,71.03870967741935,63.12676056338028,65.36309523809524,62.148648648648646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmdpfykc_tc4tl20.csv,4.5,67.6875,66.5,61.0,60.333333333333336,62.0,65.63636363636364,67.17647058823529,75.33333333333333,72.44444444444444,64.72727272727273,62.9375,66.0,70.125,61.95238095238095,74.73333333333333,71.0,67.125,62.857142857142854,64.78571428571429,77.0,71.33333333333333,69.0,66.8,62.111111111111114,57.625,62.0,76.2,66.82352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmdqgona_tc4tl20.csv,1.8,58.52066115702479,58.57142857142857,62.833333333333336,60.6875,56.70860927152318,61.666666666666664,61.3421052631579,64.77514792899409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmisfzwk_tc4tl20.csv,1.8,61.77777777777778,60.7967032967033,56.43010752688172,56.62686567164179,60.27710843373494,55.23376623376623,65.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmlvdiyt_tc4tl20.csv,4.5,55.89705882352941,65.62179487179488,55.027027027027025,59.60645161290323,58.52597402597402,63.560810810810814,61.96470588235294,68.88590604026845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmmjlkhw_tc4tl20.csv,4.5,51.74251497005988,54.37356321839081,58.73913043478261,61.24561403508772,63.548022598870055,63.15,63.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmpintfd_tc4tl20.csv,4.5,58.348101265822784,70.05202312138728,71.80357142857143,58.790419161676645,60.410404624277454,66.98901098901099,73.13939393939394,59.98969072164948,61.64473684210526,71.20382165605096,73.0059880239521,61.70680628272251,64.58378378378379,70.71005917159763,71.79329608938548,66.0979381443299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmqvbtnx_tc4tl20.csv,1.8,58.443661971830984,65.65972222222223,63.86904761904762,69.28776978417267,50.55029585798817,52.736,57.18181818181818,68.44375,65.1830985915493,69.17791411042944,55.167883211678834,55.28472222222222,53.152671755725194,61.45890410958904,67.80985915492958,61.61538461538461,69.80981595092024,61.883720930232556,60.822784810126585,64.64666666666666,69.42335766423358,79.83703703703704,68.04166666666667,65.91156462585035,63.86013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmwyindm_tc4tl20.csv,4.5,64.61486486486487,62.0,61.04385964912281,69.51239669421487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cmyzksjf_tc4tl20.csv,1.8,57.49704142011834,51.80487804878049,53.07878787878788,64.9125,68.13855421686748,61.040462427745666,51.156976744186046,57.109756097560975,64.28491620111731,55.375,60.5,72.31638418079096,68.0375,61.53012048192771,57.68235294117647,55.06024096385542,62.92993630573248,61.514792899408285,67.2611111111111,61.794285714285714,70.52229299363057,76.46753246753246,68.64935064935065,64.50649350649351,61.420731707317074,68.4393063583815,64.6987951807229,67.11695906432749,71.69822485207101,76.77631578947368,81.08187134502924,66.81005586592178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cngqndhb_tc4tl20.csv,1.8,53.515625,60.851851851851855,68.02586206896552,75.83333333333333,71.64102564102564,58.6412213740458,62.48780487804878,51.72789115646258,61.28378378378378,62.07586206896552,68.73846153846154,72.2072072072072,68.36607142857143,60.753846153846155,61.96992481203007,56.86,58.81884057971015,66.42635658914729,67.60377358490567,66.63333333333334,65.75247524752476,61.766129032258064,65.3953488372093,65.24561403508773,59.824817518248175,76.22641509433963,72.10569105691057,79.29245283018868,67.07692307692308,63.697841726618705,67.328125,60.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cninqyjr_tc4tl20.csv,1.8,61.61413043478261,65.8932584269663,51.26966292134831,56.45544554455446,65.45911949685535,56.57931034482758,60.271523178807946,67.12037037037037,55.47826086956522,57.63247863247863,72.96969696969697,57.945454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnjodjdp_tc4tl20.csv,1.8,57.75784753363229,73.27053140096618,60.87179487179487,65.29069767441861,56.88484848484848,76.25388601036269,59.295180722891565,82.97005988023952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnnigzew_tc4tl20.csv,1.8,51.853801169590646,54.9774011299435,54.513966480446925,59.35766423357664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnnynddt_tc4tl20.csv,4.5,58.644444444444446,70.86713286713287,69.16352201257861,65.49659863945578,65.9551282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnppyyrg_tc4tl20.csv,4.5,50.30357142857143,56.69642857142857,55.52717391304348,59.38285714285714,63.387978142076506,64.37125748502994,64.44848484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnqjqlbs_tc4tl20.csv,4.5,62.30046948356807,54.31937172774869,67.77160493827161,70.52100840336135,63.42696629213483,61.69035532994924,62.437869822485204,72.64935064935065,67.36470588235294,75.0326797385621,66.52201257861635,63.94444444444444,60.0427807486631,63.84153005464481,62.37951807228916,65.95238095238095,61.84023668639053,68.19021739130434,67.6375,68.95428571428572,66.30569948186529,72.35119047619048,71.73913043478261,66.33587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnutflvk_tc4tl20.csv,1.8,50.91612903225806,62.65891472868217,60.77333333333333,62.15923566878981,63.93251533742331,64.02985074626865,66.55696202531645,63.91851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnvwmjmf_tc4tl20.csv,4.5,60.089285714285715,71.0925925925926,67.97752808988764,67.36423841059603,68.41758241758242,67.40350877192982,74.79651162790698,60.77906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cnwlyzly_tc4tl20.csv,1.8,47.71978021978022,48.0188679245283,61.81325301204819,56.02793296089386,54.119760479041915,58.72839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
